column,line,amount,month
LIABILITY,6,736531197,2019-03-01
LIABILITY,7,2578,2019-03-01
LIABILITY,8,0,2019-03-01
LIABILITY,9,23742420303,2019-03-01
LIABILITY,10,1006993102,2019-03-01
LIABILITY,11,7805967933,2019-03-01
LIABILITY,12,3886494775,2019-03-01
LIABILITY,13,593735514,2019-03-01
ASSET,1,5568761843,2019-04-01
ASSET,2,2290077857,2019-04-01
ASSET,3,371559069,2019-04-01
ASSET,4,23005,2019-04-01
ASSET,5,8463500000,2019-04-01
ASSET,6,2732526,2019-04-01
ASSET,7,74168787294,2019-04-01
ASSET,8,5335268853,2019-04-01
ASSET,9,2627380096,2019-04-01
ASSET,10,2057069755,2019-04-01
LIABILITY,1,28086808700,2019-04-01
LIABILITY,2,2643056264,2019-04-01
LIABILITY,3,0,2019-04-01
LIABILITY,4,30322791837,2019-04-01
LIABILITY,5,2433151376,2019-04-01
LIABILITY,6,735158082,2019-04-01
LIABILITY,7,2578,2019-04-01
LIABILITY,8,0,2019-04-01
LIABILITY,9,23992142465,2019-04-01
LIABILITY,10,385531996,2019-04-01
LIABILITY,11,7806286342,2019-04-01
LIABILITY,12,3886494775,2019-04-01
LIABILITY,13,593735885,2019-04-01
ASSET,1,5570213174,2019-05-01
ASSET,2,2255104177,2019-05-01
ASSET,3,420312516,2019-05-01
ASSET,4,23258,2019-05-01
ASSET,5,8066400000,2019-05-01
ASSET,6,1248448,2019-05-01
ASSET,7,74152203131,2019-05-01
ASSET,8,5335268853,2019-05-01
ASSET,9,3061577231,2019-05-01
ASSET,10,2001909159,2019-05-01
LIABILITY,1,28132165950,2019-05-01
LIABILITY,2,3091119035,2019-05-01
LIABILITY,3,0,2019-05-01
LIABILITY,4,30352728914,2019-05-01
LIABILITY,5,2431306676,2019-05-01
LIABILITY,6,735117269,2019-05-01
LIABILITY,7,2578,2019-05-01
LIABILITY,8,0,2019-05-01
LIABILITY,9,23398751649,2019-05-01
LIABILITY,10,436853766,2019-05-01
LIABILITY,11,7805983450,2019-05-01
LIABILITY,12,3886494775,2019-05-01
LIABILITY,13,593735885,2019-05-01
ASSET,1,5985512830,2019-06-01
ASSET,2,2236540800,2019-06-01
ASSET,3,438979129,2019-06-01
ASSET,4,23245,2019-06-01
ASSET,5,8605000000,2019-06-01
ASSET,6,1593110,2019-06-01
ASSET,7,74062755635,2019-06-01
ASSET,8,4839208179,2019-06-01
ASSET,9,3788183801,2019-06-01
ASSET,10,2076482548,2019-06-01
LIABILITY,1,28318530550,2019-06-01
LIABILITY,2,5226543442,2019-06-01
LIABILITY,3,0,2019-06-01
LIABILITY,4,27938038919,2019-06-01
LIABILITY,5,2405228519,2019-06-01
LIABILITY,6,726648620,2019-06-01
LIABILITY,7,2545,2019-06-01
LIABILITY,8,0,2019-06-01
LIABILITY,9,24235024592,2019-06-01
LIABILITY,10,501639732,2019-06-01
LIABILITY,11,7805667498,2019-06-01
LIABILITY,12,4283218975,2019-06-01
LIABILITY,13,593735885,2019-06-01
ASSET,1,5988531512,2019-07-01
ASSET,2,2303593656,2019-07-01
ASSET,3,387613542,2019-07-01
ASSET,4,23233,2019-07-01
ASSET,5,8670000000,2019-07-01
ASSET,6,1524608,2019-07-01
ASSET,7,73699106241,2019-07-01
ASSET,8,4839208179,2019-07-01
ASSET,9,4933704966,2019-07-01
ASSET,10,2073189909,2019-07-01
LIABILITY,1,28565607600,2019-07-01
LIABILITY,2,3554600521,2019-07-01
LIABILITY,3,0,2019-07-01
LIABILITY,4,30594988815,2019-07-01
LIABILITY,5,2458180954,2019-07-01
LIABILITY,6,725841505,2019-07-01
LIABILITY,7,2545,2019-07-01
LIABILITY,8,0,2019-07-01
LIABILITY,9,23684278661,2019-07-01
LIABILITY,10,630366493,2019-07-01
LIABILITY,11,7805673892,2019-07-01
LIABILITY,12,4283218975,2019-07-01
LIABILITY,13,593735885,2019-07-01
ASSET,1,5991879286,2019-08-01
ASSET,2,2439631737,2019-08-01
ASSET,3,335365414,2019-08-01
ASSET,4,23221,2019-08-01
ASSET,5,8205000000,2019-08-01
ASSET,6,1759697,2019-08-01
ASSET,7,73791342833,2019-08-01
ASSET,8,4839208179,2019-08-01
ASSET,9,5964995041,2019-08-01
ASSET,10,2177338644,2019-08-01
LIABILITY,1,28579728900,2019-08-01
LIABILITY,2,3634647657,2019-08-01
LIABILITY,3,0,2019-08-01
LIABILITY,4,30928192767,2019-08-01
LIABILITY,5,2487692123,2019-08-01
LIABILITY,6,734325242,2019-08-01
LIABILITY,7,2545,2019-08-01
LIABILITY,8,0,2019-08-01
LIABILITY,9,23964295903,2019-08-01
LIABILITY,10,735100846,2019-08-01
LIABILITY,11,7805603209,2019-08-01
LIABILITY,12,4283218975,2019-08-01
LIABILITY,13,593735885,2019-08-01
ASSET,1,6581449836,2019-09-01
ASSET,2,2551839018,2019-09-01
ASSET,3,336361759,2019-09-01
ASSET,4,23209,2019-09-01
ASSET,5,7505000000,2019-09-01
ASSET,6,1929042,2019-09-01
ASSET,7,73883394150,2019-09-01
ASSET,8,4895582581,2019-09-01
ASSET,9,7187497826,2019-09-01
ASSET,10,2101270547,2019-09-01
LIABILITY,1,28624720550,2019-09-01
LIABILITY,2,5504225791,2019-09-01
LIABILITY,3,0,2019-09-01
LIABILITY,4,30389489279,2019-09-01
LIABILITY,5,2515448901,2019-09-01
LIABILITY,6,751975808,2019-09-01
LIABILITY,7,2660,2019-09-01
LIABILITY,8,0,2019-09-01
LIABILITY,9,23192837209,2019-09-01
LIABILITY,10,711291514,2019-09-01
LIABILITY,11,7805191404,2019-09-01
LIABILITY,12,4955428967,2019-09-01
LIABILITY,13,593735885,2019-09-01
ASSET,1,6584699096,2019-10-01
ASSET,2,2591782067,2019-10-01
ASSET,3,301625864,2019-10-01
ASSET,4,23196,2019-10-01
ASSET,5,7900000000,2019-10-01
ASSET,6,1809339,2019-10-01
ASSET,7,73832588186,2019-10-01
ASSET,8,4895582581,2019-10-01
ASSET,9,8363013361,2019-10-01
ASSET,10,2038771553,2019-10-01
LIABILITY,1,28758255950,2019-10-01
LIABILITY,2,6285990626,2019-10-01
LIABILITY,3,0,2019-10-01
LIABILITY,4,31812917822,2019-10-01
LIABILITY,5,2515614729,2019-10-01
LIABILITY,6,751802707,2019-10-01
LIABILITY,7,2660,2019-10-01
LIABILITY,8,0,2019-10-01
LIABILITY,9,22221898433,2019-10-01
LIABILITY,10,809765655,2019-10-01
LIABILITY,11,7805035909,2019-10-01
LIABILITY,12,4955428967,2019-10-01
LIABILITY,13,593181785,2019-10-01
ASSET,1,6587029481,2019-11-01
ASSET,2,2582667220,2019-11-01
ASSET,3,308547017,2019-11-01
ASSET,4,23183,2019-11-01
ASSET,5,7800000000,2019-11-01
ASSET,6,1748069,2019-11-01
ASSET,7,74771829578,2019-11-01
ASSET,8,4895582581,2019-11-01
ASSET,9,9251567046,2019-11-01
ASSET,10,2022323556,2019-11-01
LIABILITY,1,28907649250,2019-11-01
LIABILITY,2,8157219505,2019-11-01
LIABILITY,3,0,2019-11-01
LIABILITY,4,27899869978,2019-11-01
LIABILITY,5,2484708228,2019-11-01
LIABILITY,6,751901325,2019-11-01
LIABILITY,7,2660,2019-11-01
LIABILITY,8,0,2019-11-01
LIABILITY,9,25769336818,2019-11-01
LIABILITY,10,897028876,2019-11-01
LIABILITY,11,7804990339,2019-11-01
LIABILITY,12,4955428967,2019-11-01
LIABILITY,13,593181785,2019-11-01
ASSET,1,6548165271,2020-01-01
ASSET,2,2433113655,2020-01-01
ASSET,3,519175015,2020-01-01
ASSET,4,23157,2020-01-01
ASSET,5,7600000000,2020-01-01
ASSET,6,2647241,2020-01-01
ASSET,7,74877706190,2020-01-01
ASSET,8,4863576750,2020-01-01
ASSET,9,10668322556,2020-01-01
ASSET,10,2028899365,2020-01-01
LIABILITY,1,29107883800,2020-01-01
LIABILITY,2,11693411305,2020-01-01
LIABILITY,3,0,2020-01-01
LIABILITY,4,25033378493,2020-01-01
LIABILITY,5,2518097088,2020-01-01
LIABILITY,6,741347866,2020-01-01
LIABILITY,7,2578,2020-01-01
LIABILITY,8,0,2020-01-01
LIABILITY,9,26170066080,2020-01-01
LIABILITY,10,989316080,2020-01-01
LIABILITY,11,7797545217,2020-01-01
LIABILITY,12,4847400108,2020-01-01
LIABILITY,13,643180585,2020-01-01
ASSET,1,6551616008,2020-02-01
ASSET,2,2425791242,2020-02-01
ASSET,3,527391595,2020-02-01
ASSET,4,23143,2020-02-01
ASSET,5,7600000000,2020-02-01
ASSET,6,1617491,2020-02-01
ASSET,7,75239508864,2020-02-01
ASSET,8,4863576750,2020-02-01
ASSET,9,11096634380,2020-02-01
ASSET,10,2048848989,2020-02-01
LIABILITY,1,29095840035,2020-02-01
LIABILITY,2,11475766981,2020-02-01
LIABILITY,3,0,2020-02-01
LIABILITY,4,26736178600,2020-02-01
LIABILITY,5,2536929804,2020-02-01
LIABILITY,6,741465386,2020-02-01
LIABILITY,7,42033,2020-02-01
LIABILITY,8,0,2020-02-01
LIABILITY,9,25413697140,2020-02-01
LIABILITY,10,1066849170,2020-02-01
LIABILITY,11,7797658620,2020-02-01
LIABILITY,12,4847400108,2020-02-01
LIABILITY,13,643180585,2020-02-01
ASSET,4,23131,2020-03-01
ASSET,5,1259948332,2020-03-01
ASSET,5,12350000000,2020-03-01
ASSET,6,1846983,2020-03-01
ASSET,7,78038138264,2020-03-01
ASSET,9,11310948660,2020-03-01
ASSET,10,111243362,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
LIABILITY,NA,NA,2020-03-01
ASSET,1,7100608895,2020-04-01
ASSET,2,3057352648,2020-04-01
ASSET,3,648414936,2020-04-01
ASSET,4,23117,2020-04-01
ASSET,5,21543100000,2020-04-01
ASSET,6,16818186,2020-04-01
ASSET,7,80476700543,2020-04-01
ASSET,8,4881817432,2020-04-01
ASSET,9,11073742350,2020-04-01
ASSET,10,2020587176,2020-04-01
LIABILITY,1,30357263460,2020-04-01
LIABILITY,2,11238273996,2020-04-01
LIABILITY,3,0,2020-04-01
LIABILITY,4,25003431841,2020-04-01
LIABILITY,5,2527812653,2020-04-01
LIABILITY,6,748963308,2020-04-01
LIABILITY,7,39871,2020-04-01
LIABILITY,8,0,2020-04-01
LIABILITY,9,46733528436,2020-04-01
LIABILITY,10,289976755,2020-04-01
LIABILITY,11,7798236845,2020-04-01
LIABILITY,12,5478457533,2020-04-01
LIABILITY,13,643180585,2020-04-01
ASSET,3,635483202,2020-05-01
ASSET,4,23105,2020-05-01
ASSET,5,28115000000,2020-05-01
ASSET,6,1526645,2020-05-01
ASSET,7,86578232752,2020-05-01
ASSET,8,4881817432,2020-05-01
ASSET,9,11465239425,2020-05-01
ASSET,10,2078126823,2020-05-01
LIABILITY,NA,NA,2020-05-01
LIABILITY,NA,NA,2020-05-01
LIABILITY,NA,NA,2020-05-01
LIABILITY,NA,NA,2020-05-01
LIABILITY,NA,NA,2020-05-01
LIABILITY,NA,NA,2020-05-01
LIABILITY,NA,NA,2020-05-01
LIABILITY,NA,NA,2020-05-01
LIABILITY,NA,NA,2020-05-01
ASSET,1,7649977917,2020-06-01
ASSET,2,3249173998,2020-06-01
ASSET,3,674203002,2020-06-01
ASSET,4,23091,2020-06-01
ASSET,5,36758000000,2020-06-01
ASSET,6,1641076,2020-06-01
ASSET,7,93224054298,2020-06-01
ASSET,8,4379876866,2020-06-01
ASSET,9,11751533600,2020-06-01
ASSET,10,2208882235,2020-06-01
LIABILITY,1,31041369780,2020-06-01
LIABILITY,2,18749582205,2020-06-01
LIABILITY,3,0,2020-06-01
LIABILITY,4,25834977737,2020-06-01
LIABILITY,5,2473104851,2020-06-01
LIABILITY,6,729709288,2020-06-01
LIABILITY,7,38753,2020-06-01
LIABILITY,8,0,2020-06-01
LIABILITY,9,66292412794,2020-06-01
LIABILITY,10,370768665,2020-06-01
LIABILITY,11,7798844919,2020-06-01
LIABILITY,12,5963376506,2020-06-01
LIABILITY,13,643180585,2020-06-01
ASSET,1,7653908822,2020-07-01
ASSET,2,3457620266,2020-07-01
ASSET,3,729408368,2020-07-01
ASSET,4,23078,2020-07-01
ASSET,5,36758000000,2020-07-01
ASSET,6,1636827,2020-07-01
ASSET,7,97323151210,2020-07-01
ASSET,8,4379876866,2020-07-01
ASSET,9,11871595145,2020-07-01
ASSET,10,2173114456,2020-07-01
LIABILITY,1,31352225835,2020-07-01
LIABILITY,2,18976601568,2020-07-01
LIABILITY,3,0,2020-07-01
LIABILITY,4,26029544561,2020-07-01
LIABILITY,5,2479112365,2020-07-01
LIABILITY,6,729417928,2020-07-01
LIABILITY,7,38753,2020-07-01
LIABILITY,8,0,2020-07-01
LIABILITY,9,69976892770,2020-07-01
LIABILITY,10,398810857,2020-07-01
LIABILITY,11,7799133310,2020-07-01
LIABILITY,12,5963376506,2020-07-01
LIABILITY,13,643180585,2020-07-01
ASSET,1,7656948968,2020-08-01
ASSET,2,3739543726,2020-08-01
ASSET,3,727599603,2020-08-01
ASSET,4,23065,2020-08-01
ASSET,5,36758000000,2020-08-01
ASSET,6,1676410,2020-08-01
ASSET,7,100804516677,2020-08-01
ASSET,8,4379876866,2020-08-01
ASSET,9,12070573140,2020-08-01
ASSET,10,2202886730,2020-08-01
LIABILITY,1,31475876505,2020-08-01
LIABILITY,2,19746958307,2020-08-01
LIABILITY,3,0,2020-08-01
LIABILITY,4,27300336361,2020-08-01
LIABILITY,5,2412465571,2020-08-01
LIABILITY,6,729219039,2020-08-01
LIABILITY,7,38753,2020-08-01
LIABILITY,8,0,2020-08-01
LIABILITY,9,71748799263,2020-08-01
LIABILITY,10,522179741,2020-08-01
LIABILITY,11,7799214554,2020-08-01
LIABILITY,12,5963376506,2020-08-01
LIABILITY,13,643180585,2020-08-01
ASSET,1,7806588549,2020-09-01
ASSET,2,3771394657,2020-09-01
ASSET,3,628370802,2020-09-01
ASSET,4,23052,2020-09-01
ASSET,5,38958000000,2020-09-01
ASSET,6,1900061,2020-09-01
ASSET,7,102978029311,2020-09-01
ASSET,8,4331094410,2020-09-01
ASSET,9,12427024030,2020-09-01
ASSET,10,2307594440,2020-09-01
LIABILITY,1,31538521020,2020-09-01
LIABILITY,2,21387124491,2020-09-01
LIABILITY,3,0,2020-09-01
LIABILITY,4,28893636671,2020-09-01
LIABILITY,5,2431425386,2020-09-01
LIABILITY,6,713483216,2020-09-01
LIABILITY,7,2474,2020-09-01
LIABILITY,8,0,2020-09-01
LIABILITY,9,73295798299,2020-09-01
LIABILITY,10,505239094,2020-09-01
LIABILITY,11,7799061542,2020-09-01
LIABILITY,12,6002546534,2020-09-01
LIABILITY,13,643180585,2020-09-01
ASSET,1,7808882143,2020-10-01
ASSET,2,3789656440,2020-10-01
ASSET,3,597665774,2020-10-01
ASSET,4,23039,2020-10-01
ASSET,5,39038000000,2020-10-01
ASSET,6,1265575,2020-10-01
ASSET,7,103936346098,2020-10-01
ASSET,8,4331094410,2020-10-01
ASSET,9,12480066910,2020-10-01
ASSET,10,2289925263,2020-10-01
LIABILITY,1,31720014900,2020-10-01
LIABILITY,2,20964743636,2020-10-01
LIABILITY,3,0,2020-10-01
LIABILITY,4,29848459224,2020-10-01
LIABILITY,5,2409931454,2020-10-01
LIABILITY,6,713359529,2020-10-01
LIABILITY,7,2474,2020-10-01
LIABILITY,8,0,2020-10-01
LIABILITY,9,73585583532,2020-10-01
LIABILITY,10,585775061,2020-10-01
LIABILITY,11,7799328723,2020-10-01
LIABILITY,12,6002546534,2020-10-01
LIABILITY,13,643180585,2020-10-01
ASSET,4,23039,2020-11-01
ASSET,5,918780863,2020-11-01
ASSET,5,39008000000,2020-11-01
ASSET,6,1829242,2020-11-01
ASSET,7,107801617455,2020-11-01
ASSET,9,12716610475,2020-11-01
ASSET,10,111243362,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
LIABILITY,NA,NA,2020-11-01
ASSET,1,7494142539,2021-01-01
ASSET,2,4001598584,2021-01-01
ASSET,3,525150883,2021-01-01
ASSET,4,22999,2021-01-01
ASSET,5,41238000000,2021-01-01
ASSET,6,1886230,2021-01-01
ASSET,7,113046446519,2021-01-01
ASSET,8,4294887693,2021-01-01
ASSET,9,12393313235,2021-01-01
ASSET,10,2507078224,2021-01-01
LIABILITY,1,32484105045,2021-01-01
LIABILITY,2,25345682179,2021-01-01
LIABILITY,3,0,2021-01-01
LIABILITY,4,25306403439,2021-01-01
LIABILITY,5,2370676635,2021-01-01
LIABILITY,6,699569915,2021-01-01
LIABILITY,7,2360,2021-01-01
LIABILITY,8,0,2021-01-01
LIABILITY,9,84336313594,2021-01-01
LIABILITY,10,1141409026,2021-01-01
LIABILITY,11,7525868291,2021-01-01
LIABILITY,12,5633919175,2021-01-01
LIABILITY,13,658577247,2021-01-01
ASSET,1,7494707041,2021-02-01
ASSET,2,3827163036,2021-02-01
ASSET,3,636899029,2021-02-01
ASSET,4,22986,2021-02-01
ASSET,5,41468000000,2021-02-01
ASSET,6,1864332,2021-02-01
ASSET,7,116512058217,2021-02-01
ASSET,8,4294887693,2021-02-01
ASSET,9,12614010950,2021-02-01
ASSET,10,2221965931,2021-02-01
LIABILITY,1,32651468070,2021-02-01
LIABILITY,2,25675025532,2021-02-01
LIABILITY,3,0,2021-02-01
LIABILITY,4,28199304832,2021-02-01
LIABILITY,5,2378364704,2021-02-01
LIABILITY,6,700539255,2021-02-01
LIABILITY,7,2360,2021-02-01
LIABILITY,8,0,2021-02-01
LIABILITY,9,84433531194,2021-02-01
LIABILITY,10,1214702347,2021-02-01
LIABILITY,11,7526144499,2021-02-01
LIABILITY,12,5633919175,2021-02-01
LIABILITY,13,658577247,2021-02-01
ASSET,1,6975644063,2021-03-01
ASSET,2,3816669974,2021-03-01
ASSET,3,744092236,2021-03-01
ASSET,4,22974,2021-03-01
ASSET,5,44613400000,2021-03-01
ASSET,6,1816826,2021-03-01
ASSET,7,119857957662,2021-03-01
ASSET,8,4341023371,2021-03-01
ASSET,9,12829100905,2021-03-01
ASSET,10,2276009677,2021-03-01
LIABILITY,1,32949171732,2021-03-01
LIABILITY,2,31296706399,2021-03-01
LIABILITY,3,0,2021-03-01
LIABILITY,4,24707460394,2021-03-01
LIABILITY,5,2418684195,2021-03-01
LIABILITY,6,718320380,2021-03-01
LIABILITY,7,2470,2021-03-01
LIABILITY,8,0,2021-03-01
LIABILITY,9,88723570519,2021-03-01
LIABILITY,10,1184365509,2021-03-01
LIABILITY,11,7526262399,2021-03-01
LIABILITY,12,5272616444,2021-03-01
LIABILITY,13,658577247,2021-03-01
ASSET,1,6976465242,2021-04-01
ASSET,2,3773104094,2021-04-01
ASSET,3,748232798,2021-04-01
ASSET,4,22961,2021-04-01
ASSET,5,44523400000,2021-04-01
ASSET,6,1843393,2021-04-01
ASSET,7,122393009524,2021-04-01
ASSET,8,4341023371,2021-04-01
ASSET,9,12421626780,2021-04-01
ASSET,10,2163462863,2021-04-01
LIABILITY,1,33111460395,2021-04-01
LIABILITY,2,29385186274,2021-04-01
LIABILITY,3,0,2021-04-01
LIABILITY,4,25140513313,2021-04-01
LIABILITY,5,2419172757,2021-04-01
LIABILITY,6,718320380,2021-04-01
LIABILITY,7,2470,2021-04-01
LIABILITY,8,0,2021-04-01
LIABILITY,9,92417633093,2021-04-01
LIABILITY,10,692193425,2021-04-01
LIABILITY,11,7526515228,2021-04-01
LIABILITY,12,5272616444,2021-04-01
LIABILITY,13,658577247,2021-04-01
ASSET,1,6977798333,2021-05-01
ASSET,2,3649803256,2021-05-01
ASSET,3,875496808,2021-05-01
ASSET,4,22948,2021-05-01
ASSET,5,44503400000,2021-05-01
ASSET,6,1793293,2021-05-01
ASSET,7,126078544731,2021-05-01
ASSET,8,4341023371,2021-05-01
ASSET,9,13013156880,2021-05-01
ASSET,10,2154793215,2021-05-01
LIABILITY,1,33451329075,2021-05-01
LIABILITY,2,31085211059,2021-05-01
LIABILITY,3,0,2021-05-01
LIABILITY,4,28382239584,2021-05-01
LIABILITY,5,2381951524,2021-05-01
LIABILITY,6,719965448,2021-05-01
LIABILITY,7,2470,2021-05-01
LIABILITY,8,0,2021-05-01
LIABILITY,9,91432702168,2021-05-01
LIABILITY,10,684631432,2021-05-01
LIABILITY,11,7526606384,2021-05-01
LIABILITY,12,5272616444,2021-05-01
LIABILITY,13,658577247,2021-05-01
